,EVENT_DATE,EVENT_TYPE,ADMIN1,FATALITIES
550,2004-11-05,Riots/Protests,Nairobi,0
551,2004-11-06,Riots/Protests,Nandi,0
552,2004-11-06,Riots/Protests,Meru,0
553,2004-11-06,Riots/Protests,Kericho,0
554,2004-11-07,Violence against civilians,Mandera,10
555,2004-11-12,Riots/Protests,Nairobi,0
556,2004-12-04,Battle-No change of territory,Isiolo,0
557,2004-12-05,Riots/Protests,Nairobi,0
558,2004-12-12,Strategic development,Elgeyo-Marakwet,0
559,2004-12-12,Strategic development,Kakamega,0
560,2005-02-01,Strategic development,Turkana,0
561,2005-02-01,Violence against civilians,Mandera,7
562,2005-02-01,Violence against civilians,Wajir,3
563,2005-02-01,Battle-No change of territory,Mandera,0
564,2005-02-01,Battle-No change of territory,Mandera,0
565,2005-02-03,Violence against civilians,Turkana,0
566,2005-02-08,Riots/Protests,Tana River,0
567,2005-02-08,Riots/Protests,Nyeri,0
568,2005-03-03,Riots/Protests,Mombasa,0
569,2005-03-03,Battle-No change of territory,Turkana,9
570,2005-03-10,Violence against civilians,Kakamega,0
571,2005-05-03,Violence against civilians,West Pokot,1
572,2005-05-03,Battle-No change of territory,Marsabit,1
573,2005-05-04,Violence against civilians,Baringo,11
574,2005-05-04,Battle-No change of territory,Baringo,0
575,2005-05-06,Violence against civilians,West Pokot,0
576,2005-06-01,Violence against civilians,Samburu,5
577,2005-06-04,Battle-No change of territory,Samburu,15
578,2005-06-06,Riots/Protests,Garissa,0
579,2005-06-06,Riots/Protests,Garissa,1
580,2005-08-04,Violence against civilians,Turkana,3
581,2005-08-04,Battle-No change of territory,Turkana,1
582,2005-08-05,Riots/Protests,Mombasa,0
583,2005-08-10,Battle-No change of territory,Isiolo,0
584,2005-09-02,Riots/Protests,Nairobi,0
585,2005-09-04,Violence against civilians,Baringo,0
586,2005-09-08,Riots/Protests,Nairobi,0
587,2005-10-08,Riots/Protests,Trans Nzoia,0
588,2005-11-05,Violence against civilians,Mombasa,0
589,2005-11-08,Battle-No change of territory,Trans Nzoia,3
590,2005-11-11,Riots/Protests,Mombasa,0
591,2005-11-11,Violence against civilians,Mombasa,4
592,2005-11-11,Battle-No change of territory,Mombasa,0
593,2005-12-07,Battle-No change of territory,Marsabit,0
594,2005-12-07,Violence against civilians,Marsabit,25
595,2005-12-07,Violence against civilians,Mandera,25
596,2005-12-07,Violence against civilians,Tana River,9
597,2005-12-08,Violence against civilians,Nandi,1
598,2005-12-09,Riots/Protests,Nairobi,0
599,2006-01-06,Riots/Protests,Nairobi,4
600,2006-01-08,Battle-No change of territory,Marsabit,0
601,2006-01-09,Riots/Protests,Nairobi,0
602,2006-02-01,Violence against civilians,Mandera,0
603,2006-02-01,Battle-No change of territory,Garissa,0
604,2006-02-03,Violence against civilians,Nairobi,0
605,2006-02-07,Riots/Protests,Homa Bay,0
606,2006-02-07,Violence against civilians,Kisii,4
607,2006-02-08,Violence against civilians,Samburu,3
608,2006-02-09,Violence against civilians,Marsabit,0
609,2006-03-06,Violence against civilians,Marsabit,0
610,2006-03-07,Riots/Protests,Machakos,0
611,2006-04-04,Battle-No change of territory,Samburu,0
612,2006-04-06,Violence against civilians,Marsabit,2
613,2006-04-06,Battle-No change of territory,Marsabit,10
614,2006-04-07,Violence against civilians,Marsabit,0
615,2006-04-11,Violence against civilians,Nakuru,1
616,2006-05-06,Violence against civilians,Marsabit,9
617,2006-05-07,Battle-No change of territory,Marsabit,0
618,2006-05-08,Riots/Protests,Nyandarua,0
619,2006-05-08,Riots/Protests,Narok,0
620,2006-05-10,Violence against civilians,Marsabit,1
621,2006-05-10,Battle-No change of territory,Marsabit,16
622,2006-05-11,Violence against civilians,Marsabit,3
623,2006-05-11,Battle-No change of territory,Nakuru,0
624,2006-05-11,Battle-No change of territory,Nairobi,0
625,2006-05-12,Riots/Protests,Nairobi,0
626,2006-05-12,Violence against civilians,Nairobi,0
627,2006-06-07,Battle-No change of territory,Marsabit,16
628,2006-06-07,Battle-No change of territory,Marsabit,10
629,2006-06-10,Riots/Protests,Nairobi,0
630,2006-06-11,Violence against civilians,Nairobi,4
631,2006-06-11,Battle-No change of territory,Nakuru,2
632,2006-06-11,Battle-No change of territory,Nakuru,0
633,2006-06-11,Battle-No change of territory,Nairobi,2
634,2006-06-11,Battle-No change of territory,Turkana,4
635,2006-07-03,Riots/Protests,Machakos,0
636,2006-07-03,Riots/Protests,Nairobi,0
637,2006-07-03,Riots/Protests,Uasin Gishu,0
638,2006-07-03,Riots/Protests,Nakuru,0
639,2006-07-03,Riots/Protests,Nyamira,0
640,2006-07-03,Battle-No change of territory,Turkana,3
641,2006-07-07,Battle-No change of territory,Marsabit,9
642,2006-07-11,Battle-No change of territory,Nairobi,0
643,2006-08-02,Battle-No change of territory,Nakuru,0
644,2006-08-03,Battle-No change of territory,Embu,1
645,2006-08-07,Riots/Protests,Kilifi,0
646,2006-08-08,Riots/Protests,Nairobi,0
647,2006-08-08,Violence against civilians,Nairobi,0
648,2006-08-10,Riots/Protests,Isiolo,0
649,2006-08-10,Violence against civilians,Nakuru,1
650,2006-08-11,Battle-No change of territory,Nairobi,0
651,2006-10-02,Riots/Protests,Nairobi,0
652,2006-10-02,Riots/Protests,Nairobi,0
653,2006-10-05,Violence against civilians,Turkana,0
654,2006-10-07,Riots/Protests,Kisumu,0
655,2006-10-08,Riots/Protests,Mombasa,0
656,2006-11-04,Violence against civilians,Baringo,5
657,2006-11-08,Riots/Protests,Nairobi,0
658,2006-11-08,Riots/Protests,Mombasa,0
659,2006-12-01,Violence against civilians,Nakuru,1
660,2006-12-02,Violence against civilians,Nakuru,2
661,2006-12-05,Violence against civilians,Nairobi,1
662,2006-12-07,Violence against civilians,Nairobi,0
663,2006-12-07,Riots/Protests,Nairobi,2
664,2006-12-08,Riots/Protests,Homa Bay,0
665,2007-01-01,Riots/Protests,Nairobi,0
666,2007-01-05,Riots/Protests,Nandi,0
667,2007-01-05,Battle-No change of territory,Turkana,27
668,2007-01-06,Battle-No change of territory,West Pokot,4
669,2007-01-07,Remote violence,West Pokot,0
670,2007-01-07,Battle-No change of territory,Kiambu,7
671,2007-01-12,Riots/Protests,Elgeyo-Marakwet,0
672,2007-01-12,Riots/Protests,Nakuru,0
673,2007-01-12,Violence against civilians,Migori,1
674,2007-01-12,Violence against civilians,Nakuru,4
675,2007-01-12,Violence against civilians,Nakuru,0
676,2007-01-12,Violence against civilians,Nakuru,3
677,2007-01-12,Violence against civilians,Nairobi,1
678,2007-01-12,Battle-No change of territory,Garissa,0
679,2007-02-01,Battle-No change of territory,Garissa,0
680,2007-02-04,Violence against civilians,Bungoma,6
681,2007-02-04,Violence against civilians,Bungoma,6
682,2007-02-06,Violence against civilians,Muranga,2
683,2007-02-07,Remote violence,West Pokot,0
684,2007-02-12,Riots/Protests,Nakuru,0
685,2007-02-12,Violence against civilians,Kiambu,0
686,2007-02-12,Violence against civilians,Homa Bay,0
687,2007-02-12,Violence against civilians,Kirinyaga,2
688,2007-02-12,Violence against civilians,Kisii,0
689,2007-02-12,Violence against civilians,Nyamira,0
690,2007-03-05,Violence against civilians,Trans Nzoia,11
691,2007-03-07,Remote violence,West Pokot,1
692,2007-03-07,Remote violence,West Pokot,0
693,2007-03-11,Violence against civilians,Wajir,0
694,2007-03-12,Riots/Protests,Busia,0
695,2007-03-12,Riots/Protests,Nakuru,0
696,2007-03-12,Violence against civilians,Nakuru,1
697,2007-03-12,Battle-No change of territory,Bungoma,0
698,2007-03-12,Riots/Protests,Nakuru,0
699,2007-03-12,Battle-No change of territory,Nakuru,1
700,2007-04-06,Violence against civilians,Muranga,4
701,2007-04-06,Battle-No change of territory,Nairobi,3
702,2007-04-06,Battle-No change of territory,Nairobi,21
703,2007-04-07,Battle-No change of territory,Nairobi,3
704,2007-04-10,Violence against civilians,Nairobi,0
705,2007-04-12,Riots/Protests,Bungoma,0
706,2007-05-02,Riots/Protests,Nakuru,0
707,2007-05-02,Riots/Protests,Nakuru,0
708,2007-05-03,Violence against civilians,Nairobi,2
709,2007-05-05,Riots/Protests,Mombasa,0
710,2007-05-06,Headquarters or base established,Nairobi,0
711,2007-05-06,Battle-No change of territory,Muranga,2
712,2007-05-07,Violence against civilians,Machakos,5
713,2007-05-07,Battle-No change of territory,Muranga,1
714,2007-05-08,Violence against civilians,Mandera,6
715,2007-05-08,Violence against civilians,Mandera,2
716,2007-05-08,Violence against civilians,Bungoma,3
717,2007-05-08,Battle-No change of territory,Mandera,5
718,2007-05-11,Riots/Protests,Nairobi,0
719,2007-05-12,Violence against civilians,Nairobi,1
720,2007-05-12,Riots/Protests,Bungoma,0
721,2007-06-02,Violence against civilians,Bungoma,2
722,2007-06-02,Battle-No change of territory,Bungoma,2
723,2007-06-06,Violence against civilians,Nairobi,0
724,2007-06-06,Violence against civilians,Muranga,4
725,2007-06-06,Battle-No change of territory,Nairobi,1
726,2007-06-06,Battle-No change of territory,Nairobi,0
727,2007-06-06,Riots/Protests,Nairobi,0
728,2007-06-12,Riots/Protests,Kakamega,0
729,2007-06-12,Violence against civilians,Kakamega,1
730,2007-07-01,Riots/Protests,Nairobi,0
731,2007-07-01,Riots/Protests,Nairobi,0
732,2007-07-05,Violence against civilians,West Pokot,6
733,2007-07-05,Battle-No change of territory,Meru,0
734,2007-07-05,Battle-No change of territory,West Pokot,2
735,2007-07-05,Battle-No change of territory,West Pokot,4
736,2007-07-05,Battle-No change of territory,Marsabit,15
737,2007-07-05,Battle-No change of territory,Marsabit,15
738,2007-07-06,Violence against civilians,Nairobi,0
739,2007-07-06,Violence against civilians,Nairobi,5
740,2007-07-06,Battle-No change of territory,Nairobi,12
741,2007-07-07,Violence against civilians,Samburu,6
742,2007-07-07,Battle-No change of territory,Samburu,14
743,2007-07-08,Violence against civilians,Kiambu,2
744,2007-07-08,Violence against civilians,Bungoma,3
745,2007-07-08,Battle-No change of territory,West Pokot,1
746,2007-07-09,Violence against civilians,Meru,0
747,2007-07-11,Violence against civilians,Kisii,0
748,2007-07-12,Violence against civilians,Nairobi,0
749,2007-07-12,Violence against civilians,Bungoma,3
750,2007-08-01,Violence against civilians,Nairobi,0
751,2007-08-01,Violence against civilians,Nairobi,0
752,2007-08-06,Battle-No change of territory,Muranga,12
753,2007-08-07,Battle-No change of territory,Nairobi,7
754,2007-08-08,Riots/Protests,Nairobi,0
755,2007-08-08,Battle-No change of territory,Bungoma,2
756,2007-08-10,Violence against civilians,Nairobi,0
757,2007-08-10,Violence against civilians,Tharaka-Nithi,0
758,2007-08-12,Riots/Protests,Nyamira,0
759,2007-08-12,Violence against civilians,Bungoma,0
760,2007-09-07,Battle-No change of territory,Nairobi,8
761,2007-09-12,Violence against civilians,Taita Taveta,1
762,2007-09-12,Battle-No change of territory,Isiolo,0
763,2007-10-04,Violence against civilians,Bungoma,1
764,2007-10-05,Riots/Protests,Kilifi,0
765,2007-10-05,Riots/Protests,Kilifi,0
766,2007-10-05,Violence against civilians,Nakuru,5
767,2007-10-07,Battle-No change of territory,Nairobi,3
768,2007-10-12,Riots/Protests,Nyeri,0
769,2007-10-12,Violence against civilians,Nakuru,0
770,2007-10-12,Violence against civilians,Bungoma,0
771,2007-11-06,Violence against civilians,Nairobi,2
772,2007-11-12,Riots/Protests,Nyeri,0
773,2007-11-12,Riots/Protests,Laikipia,0
774,2007-11-12,Riots/Protests,Machakos,0
775,2007-12-04,Violence against civilians,Turkana,4
776,2007-12-04,Battle-No change of territory,Turkana,2
777,2007-12-06,Riots/Protests,Muranga,0
778,2007-12-11,Violence against civilians,Bungoma,1
779,2007-12-11,Violence against civilians,Nyamira,3
780,2008-01-01,Riots/Protests,Bomet,0
781,2008-01-01,Riots/Protests,Kericho,0
782,2008-01-01,Riots/Protests,Kericho,0
783,2008-01-01,Riots/Protests,Bomet,0
784,2008-01-01,Riots/Protests,Nakuru,0
785,2008-01-01,Riots/Protests,Bomet,0
786,2008-01-01,Riots/Protests,Migori,0
787,2008-01-01,Riots/Protests,Nairobi,0
788,2008-01-01,Riots/Protests,Nakuru,0
789,2008-01-01,Riots/Protests,Bomet,0
790,2008-01-01,Riots/Protests,Kisii,0
791,2008-01-01,Riots/Protests,Nairobi,0
792,2008-01-01,Riots/Protests,Nakuru,0
793,2008-01-01,Riots/Protests,Nairobi,2
794,2008-01-01,Riots/Protests,Kericho,0
795,2008-01-01,Violence against civilians,Nairobi,0
796,2008-01-01,Violence against civilians,Bomet,0
797,2008-01-01,Battle-No change of territory,Migori,3
798,2008-01-01,Riots/Protests,Mombasa,0
799,2008-01-01,Battle-No change of territory,Nairobi,0
800,2008-01-01,Riots/Protests,Kisumu,0
801,2008-01-01,Riots/Protests,Migori,1
802,2008-01-02,Violence against civilians,Uasin Gishu,0
803,2008-01-03,Violence against civilians,Trans Nzoia,15
804,2008-01-03,Violence against civilians,Trans Nzoia,12
805,2008-01-06,Violence against civilians,Nairobi,1
806,2008-01-06,Violence against civilians,Nairobi,0
807,2008-01-09,Battle-No change of territory,Turkana,2
808,2008-02-01,Riots/Protests,Nakuru,5
809,2008-02-01,Riots/Protests,Bomet,0
810,2008-02-01,Riots/Protests,Nakuru,0
811,2008-02-01,Riots/Protests,Mombasa,0
812,2008-02-01,Violence against civilians,Nairobi,0
813,2008-02-01,Riots/Protests,Nakuru,15
814,2008-02-01,Riots/Protests,Nakuru,5
815,2008-02-01,Riots/Protests,Kisumu,0
816,2008-02-01,Riots/Protests,Mombasa,0
817,2008-02-01,Riots/Protests,Mombasa,0
818,2008-02-03,Violence against civilians,Trans Nzoia,2
819,2008-02-03,Riots/Protests,Nairobi,0
820,2008-02-08,Riots/Protests,Bungoma,0
821,2008-02-08,Strategic development,Kilifi,0
822,2008-02-09,Riots/Protests,Nakuru,0
823,2008-02-09,Riots/Protests,Nakuru,0
824,2008-03-01,Violence against civilians,Busia,30
825,2008-03-01,Riots/Protests,Mombasa,0
826,2008-03-01,Riots/Protests,Nairobi,0
827,2008-03-01,Battle-No change of territory,Nairobi,1
828,2008-03-01,Riots/Protests,Nairobi,0
829,2008-03-01,Battle-No change of territory,Nairobi,0
830,2008-03-02,Battle-No change of territory,Nakuru,3
831,2008-03-02,Battle-No change of territory,Nakuru,9
832,2008-03-03,Violence against civilians,Trans Nzoia,0
833,2008-03-03,Riots/Protests,Nairobi,0
834,2008-03-05,Violence against civilians,Laikipia,1
835,2008-03-05,Violence against civilians,Uasin Gishu,1
836,2008-03-09,Violence against civilians,Mandera,1
837,2008-04-01,Violence against civilians,Nairobi,2
838,2008-04-01,Violence against civilians,Nakuru,2
839,2008-04-01,Battle-No change of territory,Trans Nzoia,7
840,2008-04-01,Battle-No change of territory,Nakuru,0
841,2008-04-03,Violence against civilians,Laikipia,5
842,2008-04-03,Violence against civilians,Laikipia,0
843,2008-04-03,Violence against civilians,Laikipia,0
844,2008-04-03,Battle-No change of territory,Laikipia,0
845,2008-04-03,Battle-No change of territory,Trans Nzoia,1
846,2008-04-03,Battle-No change of territory,Laikipia,9
847,2008-04-04,Violence against civilians,Nyeri,1
848,2008-04-05,Riots/Protests,Uasin Gishu,0
849,2008-04-08,Violence against civilians,Turkana,40
850,2008-04-09,Violence against civilians,Mandera,3
851,2008-04-09,Battle-No change of territory,Mandera,2
852,2008-04-11,Battle-No change of territory,Mandera,0
853,2008-05-01,Violence against civilians,Trans Nzoia,0
854,2008-05-01,Riots/Protests,Mombasa,0
855,2008-05-01,Battle-No change of territory,Trans Nzoia,1
856,2008-05-03,Violence against civilians,Laikipia,0
857,2008-05-03,Violence against civilians,Laikipia,2
858,2008-05-03,Battle-No change of territory,Laikipia,0
859,2008-05-05,Riots/Protests,Laikipia,0
860,2008-05-05,Violence against civilians,Trans Nzoia,7
861,2008-05-05,Violence against civilians,Turkana,1
862,2008-05-07,Riots/Protests,Nairobi,0
863,2008-05-09,Violence against civilians,Trans Nzoia,2
864,2008-05-09,Battle-No change of territory,Mandera,13
865,2008-06-01,Riots/Protests,Nairobi,1
866,2008-06-01,Riots/Protests,Nairobi,0
867,2008-06-01,Violence against civilians,Marsabit,4
868,2008-06-01,Riots/Protests,Kisumu,1
869,2008-06-03,Violence against civilians,Laikipia,0
870,2008-06-03,Battle-No change of territory,Laikipia,0
871,2008-06-04,Riots/Protests,Nairobi,1
872,2008-06-04,Riots/Protests,Kisumu,0
873,2008-06-04,Riots/Protests,Nairobi,0
874,2008-06-05,Violence against civilians,West Pokot,0
875,2008-06-05,Battle-No change of territory,Kakamega,2
876,2008-07-01,Riots/Protests,Uasin Gishu,0
877,2008-07-01,Violence against civilians,Bungoma,11
878,2008-07-01,Battle-No change of territory,Marsabit,5
879,2008-07-03,Violence against civilians,Laikipia,19
880,2008-07-03,Battle-No change of territory,Laikipia,0
881,2008-07-04,Violence against civilians,Kiambu,3
882,2008-07-04,Riots/Protests,Nairobi,0
883,2008-07-11,Remote violence,Mandera,0
884,2008-07-11,Violence against civilians,Nakuru,0
885,2008-08-01,Riots/Protests,Nairobi,0
886,2008-08-01,Battle-No change of territory,Nakuru,1
887,2008-08-01,Battle-No change of territory,Marsabit,5
888,2008-08-03,Violence against civilians,Laikipia,4
889,2008-08-03,Violence against civilians,Marsabit,2
890,2008-08-03,Battle-No change of territory,Laikipia,0
891,2008-08-11,Violence against civilians,Mandera,0
892,2008-09-01,Violence against civilians,Trans Nzoia,0
893,2008-09-01,Violence against civilians,Nakuru,1
894,2008-09-01,Battle-No change of territory,Trans Nzoia,1
895,2008-09-12,Strategic development,Narok,0
896,2008-10-01,Violence against civilians,Nakuru,1
897,2008-10-05,Strategic development,Bungoma,0
898,2008-10-11,Violence against civilians,Mandera,0
899,2008-10-12,Riots/Protests,Nairobi,0
900,2008-11-03,Violence against civilians,Marsabit,4
901,2008-11-07,Violence against civilians,Nairobi,2
902,2008-11-08,Riots/Protests,Nakuru,0
903,2008-11-08,Riots/Protests,Taita Taveta,0
904,2008-11-08,Riots/Protests,Elgeyo-Marakwet,0
905,2008-11-08,Riots/Protests,Elgeyo-Marakwet,0
906,2008-11-08,Battle-No change of territory,Bungoma,5
907,2008-12-03,Violence against civilians,Trans Nzoia,1
908,2008-12-03,Violence against civilians,Uasin Gishu,1
909,2008-12-03,Violence against civilians,Baringo,0
910,2008-12-03,Riots/Protests,Muranga,0
911,2008-12-03,Riots/Protests,Nairobi,0
912,2008-12-03,Riots/Protests,Kiambu,1
913,2008-12-03,Riots/Protests,Uasin Gishu,0
914,2008-12-03,Riots/Protests,Nairobi,1
915,2008-12-03,Riots/Protests,Nyeri,0
916,2008-12-03,Riots/Protests,Nakuru,3
917,2008-12-03,Riots/Protests,Kiambu,0
918,2008-12-03,Battle-No change of territory,Nyeri,4
919,2008-12-03,Riots/Protests,Nakuru,0
920,2008-12-03,Riots/Protests,Nyeri,0
921,2008-12-03,Riots/Protests,Nakuru,0
922,2008-12-08,Riots/Protests,Laikipia,0
923,2008-12-08,Riots/Protests,Nairobi,0
924,2008-12-08,Riots/Protests,Nakuru,0
925,2008-12-08,Riots/Protests,Nairobi,0
926,2008-12-08,Riots/Protests,Narok,0
927,2008-12-12,Riots/Protests,Kajiado,0
928,2009-01-01,Riots/Protests,Mombasa,0
929,2009-01-04,Riots/Protests,Nairobi,0
930,2009-01-04,Battle-No change of territory,Nairobi,0
931,2009-01-09,Violence against civilians,Homa Bay,0
932,2009-01-12,Strategic development,Lamu,0
933,2009-01-12,Violence against civilians,Kilifi,0
934,2009-01-12,Violence against civilians,Laikipia,0
